;version;loss_function;alpha;gamma;loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
227;v2.3.3.0;SigmoidFocalCrossEntropy;0.75;1.0;0.0279021076858043;0.936836838722229;0.9316446781158448;0.9869236350059508;0.9863840341567992;0.0299586374312639;0.9440037608146667;0.9445205330848694;0.9724964499473572;0.9875096082687378
228;v2.3.3.0;SigmoidFocalCrossEntropy;0.75;1.0;0.0280440486967563;0.935105562210083;0.9306923747062684;0.985563099384308;0.9861708283424376;0.0296029988676309;0.9398040175437928;0.9369491338729858;0.9746121168136596;0.9878920912742616
229;v2.3.3.0;SigmoidFocalCrossEntropy;0.75;1.0;0.0275540053844451;0.9348263144493104;0.9307906627655028;0.9850339889526368;0.9867123365402222;0.0286623574793338;0.9395707249641418;0.9322375059127808;0.9799012541770936;0.9881258606910706
230;v2.3.3.1;SigmoidFocalCrossEntropy;0.75;2.0;0.0223815198987722;0.908300280570984;0.9047481417655944;0.9760985970497132;0.9730587601661682;0.0182722117751836;0.9272048473358154;0.91926908493042;0.9756699800491332;0.9827991127967834
231;v2.3.3.1;SigmoidFocalCrossEntropy;0.75;2.0;0.0179510079324245;0.9198592901229858;0.9151707291603088;0.982615292072296;0.9791630506515504;0.0178139358758926;0.92417174577713;0.908558428287506;0.9844852089881896;0.9851393699645996
232;v2.3.3.1;SigmoidFocalCrossEntropy;0.75;2.0;0.0165592022240161;0.9234893321990968;0.919377624988556;0.982615292072296;0.9824273586273192;0.0168944206088781;0.9440037608146667;0.94851416349411;0.9679125547409058;0.9864493608474731
233;v2.3.3.1;SigmoidFocalCrossEntropy;0.75;2.0;0.0157370883971452;0.9282922148704528;0.924218773841858;0.9835978746414183;0.984088897705078;0.0162483807653188;0.9442370533943176;0.9460666179656982;0.9710860252380372;0.9875109195709229
234;v2.3.3.1;SigmoidFocalCrossEntropy;0.75;2.0;0.0155328726395964;0.9318664073944092;0.9270374178886414;0.9853363633155824;0.984557032585144;0.0160495210438966;0.9430704712867736;0.9420191049575806;0.973906934261322;0.9873520135879515
235;v2.3.3.1;SigmoidFocalCrossEntropy;0.75;2.0;0.0152320200577378;0.9311404228210448;0.9268483519554138;0.9845049381256104;0.9851219654083252;0.016556117683649;0.944936990737915;0.9504504799842834;0.9672073125839232;0.9873603582382202
236;v2.3.3.1;SigmoidFocalCrossEntropy;0.75;2.0;0.0147572932764887;0.9347704648971558;0.931155264377594;0.9845049381256104;0.9860939383506776;0.0162041094154119;0.9440037608146667;0.9472777247428894;0.9693229794502258;0.9868730902671814
237;v2.3.3.1;SigmoidFocalCrossEntropy;0.75;2.0;0.0143200103193521;0.9375069737434388;0.9340549111366272;0.9849584102630616;0.9869177341461182;0.0162887685000896;0.9281381368637084;0.9157894849777222;0.9816642999649048;0.987204909324646
238;v2.3.3.1;SigmoidFocalCrossEntropy;0.75;2.0;0.0142495343461632;0.937842071056366;0.9344567656517028;0.9849584102630616;0.9870933294296264;0.0158934127539396;0.931871235370636;0.9173228144645692;0.9858956336975098;0.988321840763092
239;v2.3.3.1;SigmoidFocalCrossEntropy;0.75;2.0;0.0140742566436529;0.936948537826538;0.9333238005638124;0.9850339889526368;0.9873000979423524;0.0161733999848365;0.9456369280815125;0.949878990650177;0.9689703583717346;0.9881255626678468
240;v2.3.3.2;SigmoidFocalCrossEntropy;0.75;3.0;0.0122964354231953;0.9092015027999878;0.9082931280136108;0.9727997183799744;0.9717838764190674;0.0093037178739905;0.9442370533943176;0.9532285928726196;0.9629760384559632;0.9857127666473388
241;v2.3.3.2;SigmoidFocalCrossEntropy;0.75;3.0;0.0093509750440716;0.9196917414665222;0.9164429903030396;0.980725646018982;0.9790409803390504;0.0081689693033695;0.9377041459083556;0.9320551753044128;0.9770804047584534;0.9870861768722534
242;v2.3.3.2;SigmoidFocalCrossEntropy;0.75;3.0;0.0086661400273442;0.9226516485214232;0.9194108247756958;0.9813303351402284;0.9819347262382508;0.0085478415712714;0.9351376295089722;0.9283322095870972;0.9774330258369446;0.98655366897583
243;v2.3.3.2;SigmoidFocalCrossEntropy;0.75;3.0;0.0082128820940852;0.9294091463088988;0.9271130561828612;0.981632649898529;0.9839310646057128;0.0087475404143333;0.9440037608146667;0.9491349458694458;0.9672073125839232;0.9858967661857604
244;v2.3.3.2;SigmoidFocalCrossEntropy;0.75;3.0;0.008239415474236;0.9292415976524352;0.9266709685325624;0.9819350242614746;0.983799695968628;0.0083255749195814;0.942837119102478;0.9459552764892578;0.9689703583717346;0.9878808259963988
245;v2.3.3.2;SigmoidFocalCrossEntropy;0.75;3.0;0.0079254787415266;0.9313637614250184;0.928944170475006;0.9822373390197754;0.9851215481758118;0.0085964072495698;0.9335044622421264;0.9258764386177064;0.977785587310791;0.9871294498443604
246;v2.3.3.2;SigmoidFocalCrossEntropy;0.75;3.0;0.0076374122872948;0.9351614117622375;0.9318068027496338;0.98427814245224;0.985969066619873;0.0087774144485592;0.9370042085647584;0.9322776198387146;0.9756699800491332;0.9868691563606262
247;v2.3.3.2;SigmoidFocalCrossEntropy;0.75;3.0;0.007563853636384;0.9354965090751648;0.9332615733146667;0.982993185520172;0.9863114356994628;0.0089990328997373;0.9456369280815125;0.9542757272720336;0.964033842086792;0.9874085783958436
248;v2.3.3.2;SigmoidFocalCrossEntropy;0.75;3.0;0.0073686726391315;0.9376745223999025;0.9348169565200806;0.98427814245224;0.9870513677597046;0.0084865959361195;0.944936990737915;0.9449007511138916;0.9735543131828308;0.9881247282028198
249;v2.3.3.2;SigmoidFocalCrossEntropy;0.75;3.0;0.007296169642359;0.9383447170257568;0.9354352355003356;0.9845049381256104;0.9872772693634032;0.0081879300996661;0.9451703429222108;0.9461406469345092;0.9724964499473572;0.9880372285842896
